id,created_at,lang,retweet_count,referenced_tweets_id,referenced_tweets_type,text,sent_label,sent_score,sadness,joy,fear,disgust,anger,qt_id,qt_text,sent_score_qt,sent_label_qt,sent_language_qt,sadness_qt,joy_qt,fear_qt,disgust_qt,anger_qt
1.31601E+18,,,,1.31601E+18,quoted,,negative,-0.936503,0.257403,0.301366,0.121201,0.026425,0.044743,1.31601E+18,,0.441553,positive,,0.40118,0.079675,0.066056,0.091343,0.196075
1.31601E+18,,,,1.31601E+18,quoted,,positive,0.335472,0.181758,0.232968,0.053772,0.098442,0.183989,1.31601E+18,,-0.891806,negative,,0.531137,0.029496,0.021485,0.291998,0.069884
1.31601E+18,,,,1.31601E+18,quoted,,neutral,0,0.32261,0.385836,0.061795,0.037008,0.08369,1.31601E+18,,0.576755,positive,,0.490012,0.090047,0.045462,0.050898,0.110122
1.31601E+18,,,,1.31571E+18,quoted,,neutral,0,0.419317,0.148756,0.042286,0.048224,0.031498,1.31571E+18,,-0.740022,negative,,0.223999,0.120075,0.031691,0.074422,0.03211
1.31601E+18,,,,1.316E+18,quoted,,neutral,0,0.273277,0.186347,0.017474,0.136426,0.099418,1.316E+18,,0,neutral,,0.183162,0.381799,0.077549,0.051508,0.074134
1.31601E+18,,,,1.31601E+18,quoted,,neutral,0,0.277883,0.144235,0.077427,0.048759,0.069576,1.31601E+18,,0,neutral,,0.343073,0.02393,0.019779,0.098243,0.056177
1.31601E+18,,,,1.31571E+18,quoted,,negative,-0.72905,0.182269,0.146993,0.051079,0.157958,0.109577,1.31571E+18,,-0.760248,negative,,0.149512,0.299094,0.056163,0.079621,0.050594
1.31601E+18,,,,1.31601E+18,quoted,,negative,-0.954525,0.388631,0.171326,0.107777,0.077606,0.085204,1.31601E+18,,-0.586762,negative,,0.51781,0.106894,0.074032,0.022238,0.045559
1.31601E+18,,,,1.31601E+18,quoted,,negative,-0.78624,0.299626,0.118951,0.090767,0.267944,0.105658,1.31601E+18,,-0.618706,negative,,0.123727,0.091429,0.030222,0.382217,0.136479
1.31601E+18,,,,1.31601E+18,quoted,,negative,-0.382491,0.16396,0.231386,0.162838,0.110288,0.061108,1.31601E+18,,0,neutral,,0.258484,0.126246,0.072359,0.068307,0.251691
1.31601E+18,,,,1.31601E+18,quoted,,neutral,0,0.152689,0.379915,0.088033,0.028781,0.07343,1.31601E+18,,-0.766273,negative,,0.119785,0.261773,0.08942,0.058808,0.117601
